TimeStep,Speed,Acceleration,Heading,HeadingChange,Latitude,Longitude,Future Latitude,Future Longitude
701,0,0.0,72.0,0,40.0189,-82.880215,40.018902,-82.880213
702,0,0.0,72.0,0,40.018902,-82.880213,40.018905,-82.88021
703,0,0.0,72.0,0,40.018905,-82.88021,40.018905,-82.880208
704,0,0.0,66.0,6,40.018905,-82.880208,40.018907,-82.880207
705,0,0.0,66.0,0,40.018907,-82.880207,40.018907,-82.88021
706,0,0.0,0.0,66,40.018907,-82.88021,40.018905,-82.88021
707,0,0.0,66.0,66,40.018905,-82.88021,40.018902,-82.880215
708,0,0.0,78.0,12,40.018902,-82.880215,40.0189,-82.880218
709,0,0.0,0.0,78,40.0189,-82.880218,40.0189,-82.880218
710,0,0.0,0.0,0,40.0189,-82.880218,40.018898,-82.880222
711,0,0.0,84.0,84,40.018898,-82.880222,40.018905,-82.880215
712,0,0.0,84.0,0,40.018905,-82.880215,40.018905,-82.880213
713,0,0.0,0.0,84,40.018905,-82.880213,40.018905,-82.880215
714,0,0.0,90.0,90,40.018905,-82.880215,40.018907,-82.880215
715,1,0.28,96.0,6,40.018907,-82.880215,40.018905,-82.880212
716,2,0.56,96.0,0,40.018905,-82.880212,40.018902,-82.880207
717,1,-0.56,96.0,0,40.018902,-82.880207,40.018902,-82.880205
718,0,-0.28,96.0,0,40.018902,-82.880205,40.018903,-82.880205
719,0,0.0,90.0,6,40.018903,-82.880205,40.018903,-82.880205
720,0,0.0,90.0,0,40.018903,-82.880205,40.018903,-82.880207
721,0,0.0,0.0,90,40.018903,-82.880207,40.018903,-82.880208
722,0,0.0,96.0,96,40.018903,-82.880208,40.018902,-82.880212
723,0,0.0,0.0,96,40.018902,-82.880212,40.018898,-82.880217
724,0,0.0,108.0,108,40.018898,-82.880217,40.018895,-82.880222
725,0,0.0,114.0,6,40.018895,-82.880222,40.018892,-82.880225
726,0,0.0,120.0,6,40.018892,-82.880225,40.018892,-82.880227
727,0,0.0,0.0,120,40.018892,-82.880227,40.01889,-82.880228
728,0,0.0,126.0,126,40.01889,-82.880228,40.01889,-82.88023
729,0,0.0,0.0,126,40.01889,-82.88023,40.018892,-82.880227
730,1,0.28,126.0,126,40.018892,-82.880227,40.018892,-82.88022
731,2,0.56,120.0,6,40.018892,-82.88022,40.018893,-82.880208
732,2,0.28,120.0,0,40.018893,-82.880208,40.018893,-82.880188
733,6,1.67,90.0,30,40.018893,-82.880188,40.018895,-82.88015
734,11,2.22,96.0,6,40.018895,-82.88015,40.018895,-82.88009
735,14,1.11,90.0,6,40.018895,-82.88009,40.018897,-82.880015
736,14,0.0,90.0,0,40.018897,-82.880015,40.018895,-82.879945
737,13,-0.28,90.0,0,40.018895,-82.879945,40.0189,-82.879868
738,13,0.0,84.0,6,40.0189,-82.879868,40.018907,-82.879802
739,12,-0.56,78.0,6,40.018907,-82.879802,40.018922,-82.879743
740,12,0.0,60.0,18,40.018922,-82.879743,40.018947,-82.879697
741,11,-0.28,42.0,18,40.018947,-82.879697,40.018983,-82.879657
742,12,0.56,30.0,12,40.018983,-82.879657,40.019028,-82.879628
743,14,0.83,18.0,12,40.019028,-82.879628,40.01908,-82.879602
744,16,0.56,18.0,0,40.01908,-82.879602,40.019133,-82.879585
745,15,-0.28,12.0,6,40.019133,-82.879585,40.019185,-82.879572
746,15,0.0,12.0,0,40.019185,-82.879572,40.019233,-82.879557
747,14,-0.28,12.0,0,40.019233,-82.879557,40.01929,-82.879558
748,14,0.0,6.0,6,40.01929,-82.879558,40.019348,-82.879558
749,14,-0.28,0.0,6,40.019348,-82.879558,40.019407,-82.87956
750,14,0.0,0.0,0,40.019407,-82.87956,40.019463,-82.87956
751,14,0.0,0.0,0,40.019463,-82.87956,40.01952,-82.87956
752,13,-0.28,6.0,6,40.01952,-82.87956,40.019578,-82.879562
753,12,-0.28,0.0,6,40.019578,-82.879562,40.01963,-82.87956
754,12,-0.28,0.0,0,40.01963,-82.87956,40.019682,-82.879563
755,9,-1.39,0.0,0,40.019682,-82.879563,40.019722,-82.879565
756,7,-0.56,0.0,0,40.019722,-82.879565,40.019753,-82.879563
757,9,0.56,0.0,0,40.019753,-82.879563,40.01979,-82.87956
758,12,1.67,0.0,0,40.01979,-82.87956,40.01984,-82.879558
759,16,1.67,0.0,0,40.01984,-82.879558,40.019905,-82.87955
760,19,1.39,6.0,6,40.019905,-82.87955,40.019987,-82.879547
761,22,1.11,0.0,6,40.019987,-82.879547,40.02008,-82.879543
762,24,0.83,0.0,0,40.02008,-82.879543,40.020183,-82.879543
763,25,0.56,0.0,0,40.020183,-82.879543,40.020287,-82.879538
764,23,-0.83,0.0,0,40.020287,-82.879538,40.020387,-82.87955
765,21,-0.83,0.0,0,40.020387,-82.87955,40.020475,-82.879548
766,18,-1.39,0.0,0,40.020475,-82.879548,40.020548,-82.879542
767,16,-0.83,0.0,0,40.020548,-82.879542,40.020613,-82.879538
768,14,-1.11,0.0,0,40.020613,-82.879538,40.02067,-82.879533
769,12,-0.83,0.0,0,40.02067,-82.879533,40.020717,-82.87953
770,9,-1.11,0.0,0,40.020717,-82.87953,40.020752,-82.879527
771,6,-1.67,0.0,0,40.020752,-82.879527,40.020768,-82.879525
772,2,-1.67,0.0,0,40.020768,-82.879525,40.020775,-82.879527
773,0,-0.83,0.0,0,40.020775,-82.879527,40.020775,-82.879528
774,0,0.0,0.0,0,40.020775,-82.879528,40.020773,-82.87953
775,0,0.0,0.0,0,40.020773,-82.87953,40.020772,-82.879532
776,0,0.0,0.0,0,40.020772,-82.879532,40.02077,-82.879533
777,0,0.0,0.0,0,40.02077,-82.879533,40.02077,-82.879533
778,0,0.0,0.0,0,40.02077,-82.879533,40.02077,-82.879533
779,0,0.0,0.0,0,40.02077,-82.879533,40.02077,-82.879533
780,0,0.0,0.0,0,40.02077,-82.879533,40.02077,-82.879533
781,0,0.0,0.0,0,40.02077,-82.879533,40.020772,-82.879533
782,0,0.0,0.0,0,40.020772,-82.879533,40.020772,-82.879533
783,0,0.0,0.0,0,40.020772,-82.879533,40.020772,-82.879533
784,0,0.0,0.0,0,40.020772,-82.879533,40.020773,-82.879533
785,0,0.0,0.0,0,40.020773,-82.879533,40.020777,-82.879532
786,1,0.56,0.0,0,40.020777,-82.879532,40.020785,-82.879532
787,2,0.56,0.0,0,40.020785,-82.879532,40.020798,-82.87953
788,4,0.56,0.0,0,40.020798,-82.87953,40.020822,-82.879528
789,9,2.5,0.0,0,40.020822,-82.879528,40.020862,-82.879527
790,14,1.94,0.0,0,40.020862,-82.879527,40.020918,-82.879522
791,17,1.39,0.0,0,40.020918,-82.879522,40.020992,-82.879518
792,20,1.39,0.0,0,40.020992,-82.879518,40.02108,-82.879513
793,22,1.11,0.0,0,40.02108,-82.879513,40.021177,-82.879507
794,25,1.11,0.0,0,40.021177,-82.879507,40.02128,-82.879507
795,25,0.28,0.0,0,40.02128,-82.879507,40.021385,-82.879502
796,25,0.0,0.0,0,40.021385,-82.879502,40.021492,-82.879497
797,25,0.0,0.0,0,40.021492,-82.879497,40.0216,-82.879493
798,25,0.0,0.0,0,40.0216,-82.879493,40.021707,-82.879488
799,25,0.0,0.0,0,40.021707,-82.879488,40.021817,-82.879493
800,25,-0.28,0.0,0,40.021817,-82.879493,40.021918,-82.879503
801,22,-1.39,0.0,0,40.021918,-82.879503,40.022008,-82.879497
802,19,-1.11,0.0,0,40.022008,-82.879497,40.022087,-82.879502
803,16,-1.67,0.0,0,40.022087,-82.879502,40.022148,-82.879498
804,11,-1.94,0.0,0,40.022148,-82.879498,40.022188,-82.879488
805,6,-2.5,0.0,0,40.022188,-82.879488,40.02221,-82.879497
806,2,-1.67,348.0,12,40.02221,-82.879497,40.022218,-82.87951
807,0,-0.83,348.0,0,40.022218,-82.87951,40.022222,-82.879513
808,0,0.0,342.0,6,40.022222,-82.879513,40.022222,-82.879513
809,0,0.0,354.0,12,40.022222,-82.879513,40.02222,-82.879512
810,0,0.0,6.0,12,40.02222,-82.879512,40.022218,-82.879508
811,0,0.0,12.0,6,40.022218,-82.879508,40.022217,-82.879503
812,0,0.0,24.0,12,40.022217,-82.879503,40.022215,-82.879497
813,0,0.0,30.0,6,40.022215,-82.879497,40.022213,-82.879492
814,0,0.0,36.0,6,40.022213,-82.879492,40.022218,-82.879482
815,7,3.06,42.0,6,40.022218,-82.879482,40.022247,-82.87947
816,12,2.22,12.0,30,40.022247,-82.87947,40.02229,-82.87945
817,15,1.39,18.0,6,40.02229,-82.87945,40.022345,-82.879422
818,19,1.67,18.0,0,40.022345,-82.879422,40.02242,-82.8794
819,22,1.67,12.0,6,40.02242,-82.8794,40.02251,-82.879377
820,25,1.11,12.0,0,40.02251,-82.879377,40.022618,-82.87935
821,27,1.11,12.0,0,40.022618,-82.87935,40.022733,-82.879303
822,29,0.83,18.0,6,40.022733,-82.879303,40.022845,-82.879237
823,32,1.11,24.0,6,40.022845,-82.879237,40.022965,-82.879162
824,34,0.83,24.0,0,40.022965,-82.879162,40.023083,-82.879077
825,34,0.28,24.0,0,40.023083,-82.879077,40.023197,-82.878985
826,35,0.28,30.0,6,40.023197,-82.878985,40.023295,-82.878893
827,35,0.28,30.0,0,40.023295,-82.878893,40.023382,-82.878807
828,35,0.0,36.0,6,40.023382,-82.878807,40.023467,-82.878712
829,35,0.0,36.0,0,40.023467,-82.878712,40.023575,-82.8786
830,36,0.28,36.0,0,40.023575,-82.8786,40.023677,-82.878493
831,36,0.0,36.0,0,40.023677,-82.878493,40.023815,-82.87839
832,36,0.0,30.0,6,40.023815,-82.87839,40.023935,-82.878283
833,36,0.0,30.0,0,40.023935,-82.878283,40.024068,-82.878185
834,37,0.28,30.0,0,40.024068,-82.878185,40.024203,-82.878093
835,37,0.0,24.0,6,40.024203,-82.878093,40.02434,-82.878007
836,37,0.0,24.0,0,40.02434,-82.878007,40.024478,-82.877918
837,37,0.0,24.0,0,40.024478,-82.877918,40.024615,-82.877828
838,37,0.0,24.0,0,40.024615,-82.877828,40.024762,-82.877748
839,37,0.28,18.0,6,40.024762,-82.877748,40.024913,-82.877675
840,37,0.0,18.0,0,40.024913,-82.877675,40.025067,-82.877608
841,37,0.0,18.0,0,40.025067,-82.877608,40.025225,-82.877548
842,38,0.28,12.0,6,40.025225,-82.877548,40.025382,-82.877482
843,38,0.0,18.0,6,40.025382,-82.877482,40.025533,-82.877412
844,39,0.28,18.0,0,40.025533,-82.877412,40.025688,-82.877343
845,39,0.28,12.0,6,40.025688,-82.877343,40.025847,-82.877277
846,39,-0.28,12.0,0,40.025847,-82.877277,40.026007,-82.877215
847,38,-0.28,12.0,0,40.026007,-82.877215,40.026168,-82.877165
848,38,0.0,12.0,0,40.026168,-82.877165,40.026333,-82.877128
849,38,0.0,6.0,6,40.026333,-82.877128,40.0265,-82.877102
850,38,0.0,6.0,0,40.0265,-82.877102,40.026658,-82.877058
851,38,0.0,6.0,0,40.026658,-82.877058,40.026812,-82.877005
852,38,0.0,12.0,6,40.026812,-82.877005,40.026962,-82.876948
853,39,0.28,12.0,0,40.026962,-82.876948,40.027108,-82.876887
854,39,0.0,12.0,0,40.027108,-82.876887,40.027248,-82.876812
855,39,0.28,18.0,6,40.027248,-82.876812,40.027402,-82.876743
856,40,0.28,18.0,0,40.027402,-82.876743,40.02756,-82.876675
857,40,0.28,12.0,6,40.02756,-82.876675,40.027717,-82.876593
858,41,0.28,18.0,6,40.027717,-82.876593,40.027875,-82.876517
859,40,-0.28,18.0,0,40.027875,-82.876517,40.028033,-82.876437
860,40,-0.28,18.0,0,40.028033,-82.876437,40.028192,-82.876387
861,39,-0.28,12.0,6,40.028192,-82.876387,40.028322,-82.876345
862,39,-0.28,12.0,0,40.028322,-82.876345,40.02845,-82.876275
863,39,0.0,18.0,6,40.02845,-82.876275,40.028573,-82.876205
864,38,-0.28,18.0,0,40.028573,-82.876205,40.028692,-82.87613
865,37,-0.28,24.0,6,40.028692,-82.87613,40.028833,-82.876048
866,37,0.0,24.0,0,40.028833,-82.876048,40.02897,-82.875978
867,37,0.0,18.0,6,40.02897,-82.875978,40.02911,-82.875908
868,37,-0.28,18.0,0,40.02911,-82.875908,40.029253,-82.87583
869,37,0.0,18.0,0,40.029253,-82.87583,40.029397,-82.875747
870,37,0.0,18.0,0,40.029397,-82.875747,40.029543,-82.875682
871,36,-0.28,18.0,0,40.029543,-82.875682,40.029677,-82.875592
872,35,-0.56,24.0,6,40.029677,-82.875592,40.029797,-82.875508
873,34,-0.28,30.0,6,40.029797,-82.875508,40.029887,-82.87537
874,33,-0.56,42.0,12,40.029887,-82.87537,40.029963,-82.875218
875,32,-0.28,54.0,12,40.029963,-82.875218,40.030045,-82.8751
876,33,0.28,54.0,0,40.030045,-82.8751,40.030107,-82.874963
877,34,0.28,60.0,6,40.030107,-82.874963,40.030153,-82.874817
878,34,0.28,72.0,12,40.030153,-82.874817,40.030183,-82.874662
879,34,0.0,78.0,6,40.030183,-82.874662,40.030213,-82.874492
880,35,0.28,78.0,0,40.030213,-82.874492,40.030247,-82.87431
881,36,0.56,78.0,0,40.030247,-82.87431,40.030277,-82.87413
882,37,0.28,78.0,0,40.030277,-82.87413,40.030303,-82.87394
883,37,0.0,78.0,0,40.030303,-82.87394,40.030333,-82.873748
884,36,-0.28,78.0,0,40.030333,-82.873748,40.030367,-82.873552
885,36,0.0,78.0,0,40.030367,-82.873552,40.030398,-82.873355
886,36,0.0,78.0,0,40.030398,-82.873355,40.03043,-82.873157
887,36,0.0,78.0,0,40.03043,-82.873157,40.030465,-82.872963
888,36,0.0,78.0,0,40.030465,-82.872963,40.030498,-82.872772
889,36,0.0,78.0,0,40.030498,-82.872772,40.030525,-82.87259
890,36,0.0,78.0,0,40.030525,-82.87259,40.030555,-82.872413
891,36,0.0,78.0,0,40.030555,-82.872413,40.030598,-82.872238
892,37,0.28,72.0,6,40.030598,-82.872238,40.030662,-82.872058
893,37,0.0,72.0,0,40.030662,-82.872058,40.030735,-82.871867
894,37,0.28,66.0,6,40.030735,-82.871867,40.030872,-82.87177
895,38,0.28,48.0,18,40.030872,-82.87177,40.030975,-82.871628
896,39,0.28,48.0,0,40.030975,-82.871628,40.03111,-82.871462
897,40,0.56,42.0,6,40.03111,-82.871462,40.03123,-82.871317
898,40,0.28,42.0,0,40.03123,-82.871317,40.031355,-82.871182
899,40,0.0,36.0,6,40.031355,-82.871182,40.03149,-82.871062
900,40,0.0,36.0,0,40.03149,-82.871062,40.031627,-82.87095
901,40,-0.28,30.0,6,40.031627,-82.87095,40.031772,-82.870862
902,39,-0.56,30.0,0,40.031772,-82.870862,40.031928,-82.870785
903,38,-0.28,24.0,6,40.031928,-82.870785,40.03207,-82.870695
904,37,-0.56,24.0,0,40.03207,-82.870695,40.032208,-82.870613
905,37,0.0,24.0,0,40.032208,-82.870613,40.032347,-82.870538
906,37,0.0,18.0,6,40.032347,-82.870538,40.03248,-82.870453
907,37,0.28,24.0,6,40.03248,-82.870453,40.032602,-82.870348
908,37,0.0,24.0,0,40.032602,-82.870348,40.032728,-82.870248
909,38,0.28,24.0,0,40.032728,-82.870248,40.032858,-82.870138
910,39,0.28,30.0,6,40.032858,-82.870138,40.032987,-82.870022
911,39,0.28,30.0,0,40.032987,-82.870022,40.033117,-82.869895
912,40,0.28,30.0,0,40.033117,-82.869895,40.033247,-82.869768
913,40,0.28,30.0,0,40.033247,-82.869768,40.033375,-82.869627
914,40,0.0,36.0,6,40.033375,-82.869627,40.033508,-82.869487
915,40,0.0,36.0,0,40.033508,-82.869487,40.033643,-82.869333
916,40,0.0,36.0,0,40.033643,-82.869333,40.033783,-82.86919
917,41,0.28,36.0,0,40.033783,-82.86919,40.033922,-82.869042
918,41,0.0,36.0,0,40.033922,-82.869042,40.034065,-82.868897
919,42,0.56,36.0,0,40.034065,-82.868897,40.03421,-82.868752
920,42,0.0,36.0,0,40.03421,-82.868752,40.034352,-82.868608
921,43,0.28,36.0,0,40.034352,-82.868608,40.034498,-82.868465
922,43,0.28,36.0,0,40.034498,-82.868465,40.034645,-82.868323
923,43,0.0,36.0,0,40.034645,-82.868323,40.034793,-82.868183
924,43,-0.28,36.0,0,40.034793,-82.868183,40.034942,-82.868047
925,42,-0.56,36.0,0,40.034942,-82.868047,40.03507,-82.86791
926,40,-0.56,36.0,0,40.03507,-82.86791,40.035208,-82.867782
927,40,-0.28,36.0,0,40.035208,-82.867782,40.035343,-82.867655
928,39,-0.28,30.0,6,40.035343,-82.867655,40.03548,-82.867535
929,39,-0.28,30.0,0,40.03548,-82.867535,40.035615,-82.867407
930,39,0.0,30.0,0,40.035615,-82.867407,40.035752,-82.867285
931,38,-0.28,30.0,0,40.035752,-82.867285,40.035887,-82.867195
932,37,-0.28,30.0,0,40.035887,-82.867195,40.036013,-82.867082
933,37,-0.28,30.0,0,40.036013,-82.867082,40.036138,-82.866972
934,37,0.0,30.0,0,40.036138,-82.866972,40.03626,-82.86686
935,37,0.0,30.0,0,40.03626,-82.86686,40.036365,-82.86675
936,37,0.0,30.0,0,40.036365,-82.86675,40.03649,-82.866633
937,36,-0.28,30.0,0,40.03649,-82.866633,40.036612,-82.866522
938,36,0.0,30.0,0,40.036612,-82.866522,40.036735,-82.866408
939,36,0.0,30.0,0,40.036735,-82.866408,40.036858,-82.866297
940,36,0.0,30.0,0,40.036858,-82.866297,40.036985,-82.86618
941,36,0.0,30.0,0,40.036985,-82.86618,40.037108,-82.866068
942,35,-0.28,30.0,0,40.037108,-82.866068,40.037227,-82.865957
943,35,-0.28,30.0,0,40.037227,-82.865957,40.037342,-82.86585
944,34,-0.56,30.0,0,40.037342,-82.86585,40.037445,-82.86575
945,32,-0.83,30.0,0,40.037445,-82.86575,40.037547,-82.86565
946,30,-0.56,30.0,0,40.037547,-82.86565,40.037645,-82.865557
947,28,-1.11,30.0,0,40.037645,-82.865557,40.037732,-82.865467
948,24,-1.67,30.0,0,40.037732,-82.865467,40.03781,-82.865395
949,20,-1.94,30.0,0,40.03781,-82.865395,40.037875,-82.865342
950,16,-1.94,30.0,0,40.037875,-82.865342,40.037928,-82.865303
951,11,-2.22,24.0,6,40.037928,-82.865303,40.037962,-82.865273
952,6,-2.22,24.0,0,40.037962,-82.865273,40.037982,-82.865263
953,2,-1.39,18.0,6,40.037982,-82.865263,40.037988,-82.865257
954,0,-1.11,6.0,12,40.037988,-82.865257,40.037993,-82.865265
955,0,0.0,336.0,30,40.037993,-82.865265,40.037995,-82.865273
956,0,0.0,336.0,0,40.037995,-82.865273,40.037997,-82.865283
957,0,0.0,336.0,0,40.037997,-82.865283,40.037998,-82.865298
958,0,0.0,336.0,0,40.037998,-82.865298,40.038005,-82.865317
959,0,0.0,312.0,24,40.038005,-82.865317,40.038008,-82.865333
960,0,0.0,312.0,0,40.038008,-82.865333,40.038007,-82.865335
961,0,0.0,312.0,0,40.038007,-82.865335,40.038003,-82.865335
962,0,0.0,312.0,0,40.038003,-82.865335,40.037998,-82.865332
963,0,0.0,312.0,0,40.037998,-82.865332,40.037993,-82.865327
964,0,0.0,312.0,0,40.037993,-82.865327,40.037987,-82.865322
965,0,0.0,312.0,0,40.037987,-82.865322,40.037982,-82.865317
966,0,0.0,324.0,12,40.037982,-82.865317,40.037978,-82.865313
967,0,0.0,330.0,6,40.037978,-82.865313,40.037977,-82.86531
968,0,0.0,336.0,6,40.037977,-82.86531,40.037975,-82.865312
969,0,0.0,336.0,0,40.037975,-82.865312,40.037972,-82.865308
970,0,0.0,336.0,0,40.037972,-82.865308,40.037972,-82.86531
971,0,0.0,336.0,0,40.037972,-82.86531,40.037967,-82.865303
972,0,0.0,336.0,0,40.037967,-82.865303,40.037962,-82.865297
973,0,0.0,336.0,0,40.037962,-82.865297,40.037958,-82.865292
974,0,0.0,0.0,24,40.037958,-82.865292,40.037955,-82.865288
975,0,0.0,0.0,0,40.037955,-82.865288,40.037952,-82.865288
976,0,0.0,0.0,0,40.037952,-82.865288,40.03795,-82.865288
977,0,0.0,0.0,0,40.03795,-82.865288,40.037947,-82.865287
978,0,0.0,0.0,0,40.037947,-82.865287,40.037943,-82.865288
979,0,0.0,0.0,0,40.037943,-82.865288,40.037942,-82.865288
980,0,0.0,0.0,0,40.037942,-82.865288,40.03794,-82.865288
981,0,0.0,0.0,0,40.03794,-82.865288,40.037938,-82.86529
982,0,0.0,0.0,0,40.037938,-82.86529,40.037937,-82.86529
983,0,0.0,0.0,0,40.037937,-82.86529,40.037935,-82.86529
984,0,0.0,348.0,12,40.037935,-82.86529,40.037935,-82.86529
985,0,0.0,354.0,6,40.037935,-82.86529,40.037933,-82.86529
986,0,0.0,0.0,6,40.037933,-82.86529,40.037933,-82.865292
987,0,0.0,6.0,6,40.037933,-82.865292,40.037932,-82.865292
988,0,0.0,12.0,6,40.037932,-82.865292,40.037932,-82.86529
989,0,0.0,18.0,6,40.037932,-82.86529,40.037932,-82.86529
990,0,0.0,0.0,18,40.037932,-82.86529,40.03793,-82.86529
991,0,0.0,0.0,0,40.03793,-82.86529,40.03793,-82.86529
992,0,0.0,0.0,0,40.03793,-82.86529,40.03793,-82.865292
993,0,0.0,0.0,0,40.03793,-82.865292,40.037928,-82.865293
994,0,0.0,0.0,0,40.037928,-82.865293,40.037932,-82.865313
995,0,0.0,12.0,12,40.037932,-82.865313,40.037935,-82.865327
996,0,0.0,6.0,6,40.037935,-82.865327,40.037937,-82.865342
997,0,0.0,0.0,6,40.037937,-82.865342,40.037937,-82.865342
998,0,0.0,0.0,0,40.037937,-82.865342,40.037938,-82.865358
999,0,0.0,354.0,6,40.037938,-82.865358,40.037942,-82.865375
1000,0,0.0,354.0,0,40.037942,-82.865375,40.037943,-82.865388
1001,0,0.0,348.0,6,40.037943,-82.865388,40.037945,-82.865402
1002,0,0.0,342.0,6,40.037945,-82.865402,40.037947,-82.865415
1003,0,0.0,342.0,0,40.037947,-82.865415,40.037947,-82.865415
1004,0,0.0,336.0,6,40.037947,-82.865415,40.037947,-82.86542
1005,0,0.0,0.0,24,40.037947,-82.86542,40.037948,-82.865435
1006,0,0.0,330.0,30,40.037948,-82.865435,40.03795,-82.86545
1007,0,0.0,330.0,0,40.03795,-82.86545,40.03795,-82.865452
1008,0,0.0,324.0,6,40.03795,-82.865452,40.037948,-82.865453
1009,0,0.0,324.0,0,40.037948,-82.865453,40.037948,-82.865455
1010,0,0.0,318.0,6,40.037948,-82.865455,40.037948,-82.865458
1011,0,0.0,318.0,0,40.037948,-82.865458,40.037948,-82.86546
1012,0,0.0,312.0,6,40.037948,-82.86546,40.037948,-82.865463
1013,0,0.0,312.0,0,40.037948,-82.865463,40.037948,-82.865467
1014,0,0.0,306.0,6,40.037948,-82.865467,40.03795,-82.865468
1015,0,0.0,306.0,0,40.03795,-82.865468,40.03795,-82.865472
1016,0,0.0,306.0,0,40.03795,-82.865472,40.037952,-82.865475
1017,0,0.0,306.0,0,40.037952,-82.865475,40.037953,-82.865478
1018,0,0.0,300.0,6,40.037953,-82.865478,40.037953,-82.86548
1019,0,0.0,300.0,0,40.037953,-82.86548,40.03795,-82.865468
1020,1,0.28,306.0,6,40.03795,-82.865468,40.03795,-82.865442
1021,6,2.22,48.0,102,40.03795,-82.865442,40.037967,-82.865407
1022,11,2.22,42.0,6,40.037967,-82.865407,40.038,-82.865365
1023,14,1.67,36.0,6,40.038,-82.865365,40.038045,-82.865312
1024,17,1.39,36.0,0,40.038045,-82.865312,40.038103,-82.865248
1025,21,1.39,36.0,0,40.038103,-82.865248,40.038173,-82.865183
1026,23,1.11,36.0,0,40.038173,-82.865183,40.03825,-82.865108
1027,25,0.83,36.0,0,40.03825,-82.865108,40.038333,-82.865022
1028,27,0.83,36.0,0,40.038333,-82.865022,40.03842,-82.864933
1029,29,1.11,36.0,0,40.03842,-82.864933,40.038515,-82.864842
1030,30,0.56,36.0,0,40.038515,-82.864842,40.038622,-82.864742
1031,32,0.83,30.0,6,40.038622,-82.864742,40.038733,-82.864643
1032,34,0.56,30.0,0,40.038733,-82.864643,40.038867,-82.864562
1033,35,0.56,30.0,0,40.038867,-82.864562,40.038995,-82.864467
1034,36,0.56,24.0,6,40.038995,-82.864467,40.039122,-82.864367
1035,37,0.28,24.0,0,40.039122,-82.864367,40.039255,-82.86427
1036,37,0.0,24.0,0,40.039255,-82.86427,40.039387,-82.86417
1037,37,0.0,24.0,0,40.039387,-82.86417,40.03952,-82.864072
1038,37,0.28,24.0,0,40.03952,-82.864072,40.039655,-82.863977
1039,38,0.28,24.0,0,40.039655,-82.863977,40.039793,-82.863878
1040,38,0.0,24.0,0,40.039793,-82.863878,40.03993,-82.863782
1041,37,-0.28,24.0,0,40.03993,-82.863782,40.040067,-82.863685
1042,37,0.0,24.0,0,40.040067,-82.863685,40.040203,-82.863587
1043,38,0.28,24.0,0,40.040203,-82.863587,40.040343,-82.863487
1044,39,0.28,24.0,0,40.040343,-82.863487,40.040482,-82.863385
1045,39,0.28,24.0,0,40.040482,-82.863385,40.040625,-82.863282
1046,40,0.28,24.0,0,40.040625,-82.863282,40.040772,-82.863183
1047,40,0.28,24.0,0,40.040772,-82.863183,40.04092,-82.863085
1048,42,0.56,24.0,0,40.04092,-82.863085,40.041072,-82.862983
1049,42,0.28,24.0,0,40.041072,-82.862983,40.041223,-82.862878
1050,43,0.28,24.0,0,40.041223,-82.862878,40.041378,-82.862772
1051,43,0.28,24.0,0,40.041378,-82.862772,40.041535,-82.862662
1052,43,0.0,24.0,0,40.041535,-82.862662,40.041693,-82.862548
1053,44,0.28,24.0,0,40.041693,-82.862548,40.041853,-82.862435
1054,45,0.28,24.0,0,40.041853,-82.862435,40.042015,-82.862318
1055,45,0.28,24.0,0,40.042015,-82.862318,40.042177,-82.8622
1056,45,0.0,24.0,0,40.042177,-82.8622,40.042337,-82.862077
1057,45,-0.28,30.0,6,40.042337,-82.862077,40.042493,-82.86195
1058,45,0.0,30.0,0,40.042493,-82.86195,40.042648,-82.861818
1059,45,0.0,30.0,0,40.042648,-82.861818,40.042803,-82.861687
1060,44,-0.28,30.0,0,40.042803,-82.861687,40.042957,-82.861555
1061,43,-0.28,30.0,0,40.042957,-82.861555,40.043105,-82.861423
1062,43,0.0,30.0,0,40.043105,-82.861423,40.043253,-82.861293
1063,42,-0.56,30.0,0,40.043253,-82.861293,40.043397,-82.861165
1064,42,-0.28,30.0,0,40.043397,-82.861165,40.043542,-82.861042
1065,41,-0.28,30.0,0,40.043542,-82.861042,40.043685,-82.860918
1066,41,0.0,30.0,0,40.043685,-82.860918,40.043822,-82.860793
1067,40,-0.56,30.0,0,40.043822,-82.860793,40.043957,-82.86067
1068,39,-0.28,30.0,0,40.043957,-82.86067,40.044088,-82.860552
1069,38,-0.56,30.0,0,40.044088,-82.860552,40.044217,-82.860438
1070,36,-0.83,30.0,0,40.044217,-82.860438,40.044342,-82.860328
1071,34,-0.83,30.0,0,40.044342,-82.860328,40.044458,-82.860227
1072,32,-1.11,30.0,0,40.044458,-82.860227,40.044563,-82.860133
1073,28,-1.67,30.0,0,40.044563,-82.860133,40.044657,-82.860052
1074,24,-1.94,30.0,0,40.044657,-82.860052,40.044737,-82.859985
1075,18,-2.5,30.0,0,40.044737,-82.859985,40.044797,-82.859933
1076,12,-2.78,30.0,0,40.044797,-82.859933,40.044835,-82.859903
1077,6,-2.5,24.0,6,40.044835,-82.859903,40.044853,-82.859885
1078,2,-1.94,30.0,6,40.044853,-82.859885,40.044855,-82.85988
1079,0,-0.83,30.0,0,40.044855,-82.85988,40.04486,-82.859877
1080,4,1.67,30.0,0,40.04486,-82.859877,40.044877,-82.85986
1081,10,2.78,30.0,0,40.044877,-82.85986,40.04491,-82.85983
1082,14,1.67,30.0,0,40.04491,-82.85983,40.044957,-82.859788
